"","x"
"32176",870.989470006289
"32177",870.987852361926
"32178",870.986234510985
"32179",870.984616453304
"32180",870.982998188899
"32181",870.981379717811
"32182",870.979761040038
"32183",870.978142155478
"32184",870.976523064129
"32185",870.974903766056
"32186",870.973284261111
"32187",870.971664549441
"32188",870.970044630922
"32189",870.968424505489
"32190",870.966804173225
"32191",870.965183634052
"32192",870.963562888021
"32193",870.961941935021
"32194",870.960320775168
"32195",870.95869940833
"32196",870.957077834476
"32197",870.955456053657
"32198",870.953834065853
"32199",870.952211871021
"32200",870.950589469163
"32201",870.948966860252
"32202",870.947344044245
"32203",870.945721021208
"32204",870.944097790992
"32205",870.94247435366
"32206",870.94085070925
"32207",870.93922685767
"32208",870.937602798867
"32209",870.935978532942
"32210",870.934354059779
"32211",870.932729379433
"32212",870.931104491781
"32213",870.929479396878
"32214",870.927854094686
"32215",870.926228585267
"32216",870.924602868525
"32217",870.922976944429
"32218",870.921350813004
"32219",870.919724474231
"32220",870.918097928071
"32221",870.916471174479
"32222",870.914844213529
"32223",870.91321704509
"32224",870.911589669264
"32225",870.909962085951
"32226",870.908334295165
"32227",870.906706296934
"32228",870.905078091111
"32229",870.903449677805
"32230",870.901821056915
"32231",870.900192228433
"32232",870.898563192526
"32233",870.896933948848
"32234",870.895304497601
"32235",870.893674838721
"32236",870.892044972262
"32237",870.890414898101
"32238",870.888784616257
"32239",870.887154126691
"32240",870.885523429357
"32241",870.883892524343
"32242",870.882261411552
"32243",870.880630091035
"32244",870.87899856267
"32245",870.877366826595
"32246",870.875734882631
"32247",870.874102730809
"32248",870.872470371213
"32249",870.8708378037
"32250",870.869205028315
"32251",870.867572044976
"32252",870.865938853726
"32253",870.864305454541
"32254",870.86267184739
"32255",870.861038032325
"32256",870.85940400923
"32257",870.857769778094
"32258",870.856135338952
"32259",870.85450069176
"32260",870.852865836551
"32261",870.851230773219
"32262",870.849595501809
"32263",870.847960022276
"32264",870.846324334634
"32265",870.844688438817
"32266",870.843052334846
"32267",870.841416022744
"32268",870.839779502369
"32269",870.838142773832
"32270",870.83650583704
"32271",870.834868692002
"32272",870.833231338663
"32273",870.831593777129
"32274",870.829956007247
"32275",870.828318028991
"32276",870.826679842432
"32277",870.825041447531
"32278",870.823402844254
"32279",870.821764032629
"32280",870.820125012612
"32281",870.818485784063
"32282",870.816846347198
"32283",870.815206701796
"32284",870.813566847945
"32285",870.811926785599
"32286",870.810286514754
"32287",870.808646035358
"32288",870.807005347466
"32289",870.805364451025
"32290",870.803723345983
"32291",870.802082032292
"32292",870.800440510068
"32293",870.798798779202
"32294",870.797156839596
"32295",870.795514691438
"32296",870.793872334556
"32297",870.792229768965
"32298",870.790586994707
"32299",870.788944011712
"32300",870.787300819963
"32301",870.785657419396
"32302",870.784013810147
"32303",870.782369991996
"32304",870.780725965053
"32305",870.77908172925
"32306",870.777437284654
"32307",870.77579263115
"32308",870.774147768803
"32309",870.772502697518
"32310",870.770857417259
"32311",870.769211928238
"32312",870.767566230138
"32313",870.765920323007
"32314",870.764274207006
"32315",870.762627881851
"32316",870.760981347749
"32317",870.759334604647
"32318",870.757687652443
"32319",870.756040491179
"32320",870.754393120821
"32321",870.752745541335
"32322",870.75109775267
"32323",870.749449754988
"32324",870.747801548024
"32325",870.746153131959
"32326",870.744504506579
"32327",870.742855672092
"32328",870.741206628355
"32329",870.739557375327
"32330",870.737907913129
"32331",870.736258241528
"32332",870.734608360665
"32333",870.732958270482
"32334",870.731307970997
"32335",870.729657462125
"32336",870.728006743812
"32337",870.726355816265
"32338",870.724704679192
"32339",870.723053332742
"32340",870.721401776817
"32341",870.719750011499
"32342",870.718098036609
"32343",870.716445852348
"32344",870.71479345846
"32345",870.71314085506
"32346",870.711488042178
"32347",870.709835019697
"32348",870.708181787643
"32349",870.706528345962
"32350",870.704874694753
"32351",870.703220833807
"32352",870.701566763272
"32353",870.699912483109
"32354",870.698257993167
"32355",870.696603293476
"32356",870.694948384183
"32357",870.693293265121
"32358",870.691637936286
"32359",870.689982397704
"32360",870.68832664928
"32361",870.686670691106
"32362",870.685014523142
"32363",870.683358145296
"32364",870.681701557529
"32365",870.680044759913
"32366",870.678387752428
"32367",870.67673053507
"32368",870.675073107758
"32369",870.673415470421
"32370",870.67175762323
"32371",870.670099566012
"32372",870.66844129885
"32373",870.66678282164
"32374",870.665124134275
"32375",870.663465237021
"32376",870.661806129553
"32377",870.660146812095
"32378",870.658487284528
"32379",870.656827546891
"32380",870.655167599042
"32381",870.653507441072
"32382",870.65184707289
"32383",870.650186494522
"32384",870.648525706006
"32385",870.646864707137
"32386",870.645203498172
"32387",870.643542078854
"32388",870.641880449281
"32389",870.640218609433
"32390",870.638556559261
"32391",870.636894298789
"32392",870.635231827893
"32393",870.633569146673
"32394",870.631906255067
"32395",870.630243153036
"32396",870.62857984063
"32397",870.626916317779
"32398",870.625252584471
"32399",870.623588640693
"32400",870.621924486382
"32401",870.620260121619
"32402",870.618595546317
"32403",870.616930760541
"32404",870.615265764052
"32405",870.613600557123
"32406",870.611935139529
"32407",870.610269511341
"32408",870.608603672536
"32409",870.606937623081
"32410",870.605271362982
"32411",870.60360489215
"32412",870.601938210684
"32413",870.600271318434
"32414",870.598604215506
"32415",870.596936901788
"32416",870.595269377324
"32417",870.593601642055
"32418",870.591933695967
"32419",870.590265539141
"32420",870.5885971714
"32421",870.586928592772
"32422",870.58525980338
"32423",870.583590803003
"32424",870.581921591731
"32425",870.580252169573
"32426",870.578582536452
"32427",870.576912692332
"32428",870.575242637229
"32429",870.573572371131
"32430",870.571901894034
"32431",870.570231206005
"32432",870.568560306816
"32433",870.566889196557
"32434",870.56521787524
"32435",870.563546342838
"32436",870.56187459924
"32437",870.560202644551
"32438",870.558530478726
"32439",870.556858101673
"32440",870.555185513489
"32441",870.553512714072
"32442",870.551839703414
"32443",870.550166481517
"32444",870.548493048369
"32445",870.546819403975
"32446",870.545145548166
"32447",870.543471481148
"32448",870.541797202782
"32449",870.540122712994
"32450",870.538448011945
"32451",870.536773099413
"32452",870.535097975588
"32453",870.533422640245
"32454",870.53174709353
"32455",870.530071335302
"32456",870.528395365559
"32457",870.526719184469
"32458",870.52504279173
"32459",870.523366187567
"32460",870.521689371798
"32461",870.520012344445
"32462",870.518335105547
"32463",870.516657655118
"32464",870.51497999298
"32465",870.51330211924
"32466",870.511624033855
"32467",870.509945736787
"32468",870.508267228028
"32469",870.506588507532
"32470",870.504909575373
"32471",870.503230431437
"32472",870.501551075717
"32473",870.499871508337
"32474",870.498191729089
"32475",870.496511738015
"32476",870.494831535165
"32477",870.493151120359
"32478",870.491470493779
"32479",870.489789655327
"32480",870.488108604959
"32481",870.486427342664
"32482",870.484745868404
"32483",870.483064182248
"32484",870.481382284125
"32485",870.479700173942
"32486",870.478017851859
"32487",870.476335317644
"32488",870.474652571382
"32489",870.472969613173
"32490",870.471286442749
"32491",870.469603060364
"32492",870.467919465829
"32493",870.466235659123
"32494",870.464551640304
"32495",870.462867409335
"32496",870.461182966151
"32497",870.459498310723
"32498",870.457813443131
"32499",870.456128363264
"32500",870.454443071168
"32501",870.452757566809
"32502",870.451071850122
"32503",870.449385921157
"32504",870.447699779869
"32505",870.446013426257
"32506",870.44432686026
"32507",870.442640081886
"32508",870.440953091056
"32509",870.439265887852
"32510",870.437578472235
"32511",870.435890844208
"32512",870.434203003574
"32513",870.432514950608
"32514",870.43082668507
"32515",870.429138206974
"32516",870.427449516402
"32517",870.425760613236
"32518",870.424071497546
"32519",870.422382169195
"32520",870.420692628164
"32521",870.419002874643
"32522",870.417312908419
"32523",870.415622729566
"32524",870.41393233805
"32525",870.412241733746
"32526",870.410550916721
"32527",870.408859887071
"32528",870.407168644495
"32529",870.40547718928
"32530",870.403785521254
"32531",870.402093640384
"32532",870.400401546706
"32533",870.398709240186
"32534",870.397016720793
"32535",870.395323988536
"32536",870.393631043422
"32537",870.391937885324
"32538",870.390244514345
"32539",870.388550930367
"32540",870.386857133449
"32541",870.385163123543
"32542",870.383468900608
"32543",870.38177446467
"32544",870.380079815677
"32545",870.378384953607
"32546",870.376689878479
"32547",870.374994590278
"32548",870.373299088958
"32549",870.371603374492
"32550",870.369907446901
"32551",870.368211306117
"32552",870.366514952157
"32553",870.364818384996
"32554",870.363121604611
"32555",870.361424611021
"32556",870.359727404146
"32557",870.358029983954
"32558",870.356332350513
"32559",870.354634503753
"32560",870.352936443717
"32561",870.35123817024
"32562",870.349539683448
"32563",870.347840983247
"32564",870.34614206966
"32565",870.344442942698
"32566",870.342743602305
"32567",870.341044048395
"32568",870.339344281064
"32569",870.337644300202
"32570",870.335944105829
"32571",870.334243698001
"32572",870.332543076518
"32573",870.330842241535
"32574",870.329141193011
"32575",870.327439930832
"32576",870.325738455088
"32577",870.32403676563
"32578",870.322334862619
"32579",870.320632745842
"32580",870.318930415404
"32581",870.317227871279
"32582",870.315525113415
"32583",870.313822141813
"32584",870.312118956439
"32585",870.310415557268
"32586",870.308711944372
"32587",870.307008117642
"32588",870.305304077062
"32589",870.303599822633
"32590",870.30189535434
"32591",870.300190672131
"32592",870.298485776029
"32593",870.296780666092
"32594",870.295075342077
"32595",870.293369804158
"32596",870.291664052281
"32597",870.289958086424
"32598",870.288251906549
"32599",870.286545512555
"32600",870.284838904607
"32601",870.283132082521
"32602",870.281425046444
"32603",870.279717796175
"32604",870.278010331792
"32605",870.276302653334
"32606",870.27459476067
"32607",870.272886653825
"32608",870.271178332805
"32609",870.26946979761
"32610",870.267761048114
"32611",870.266052084437
"32612",870.264342906388
"32613",870.262633514116
"32614",870.260923907574
"32615",870.25921408671
"32616",870.257504051506
"32617",870.255793801858
"32618",870.254083337918
"32619",870.252372659588
"32620",870.250661766783
"32621",870.248950659656
"32622",870.247239338005
"32623",870.245527801835
"32624",870.243816051202
"32625",870.242104086181
"32626",870.240391906535
"32627",870.238679512418
"32628",870.236966903732
"32629",870.235254080436
"32630",870.233541042518
"32631",870.231827790035
"32632",870.230114322942
"32633",870.228400641158
"32634",870.226686744687
"32635",870.224972633617
"32636",870.223258307787
"32637",870.221543767288
"32638",870.219829011963
"32639",870.218114041975
"32640",870.216398857126
"32641",870.214683457506
"32642",870.212967843171
"32643",870.21125201387
"32644",870.209535969774
"32645",870.207819710845
"32646",870.206103236982
"32647",870.204386548281
"32648",870.202669644605
"32649",870.200952526014
"32650",870.19923519243
"32651",870.197517643978
"32652",870.195799880365
"32653",870.194081901864
"32654",870.192363708294
"32655",870.190645299654
"32656",870.188926676004
"32657",870.187207837224
"32658",870.185488783356
"32659",870.183769514374
"32660",870.182050030248
"32661",870.180330330984
"32662",870.178610416504
"32663",870.176890286846
"32664",870.175169941948
"32665",870.173449381835
"32666",870.171728606553
"32667",870.170007615972
"32668",870.168286410011
"32669",870.166564988843
"32670",870.164843352302
"32671",870.163121500402
"32672",870.161399433191
"32673",870.159677150561
"32674",870.15795465258
"32675",870.156231939215
"32676",870.154509010328
"32677",870.152785866107
"32678",870.151062506286
"32679",870.149338931101
"32680",870.147615140321
"32681",870.145891134049
"32682",870.144166912261
"32683",870.142442474841
"32684",870.140717821907
"32685",870.138992953346
"32686",870.137267869167
"32687",870.135542569363
"32688",870.133817053954
"32689",870.132091322905
"32690",870.130365376036
"32691",870.128639213562
"32692",870.126912835269
"32693",870.125186241307
"32694",870.123459431562
"32695",870.121732406072
"32696",870.120005164731
"32697",870.11827770762
"32698",870.116550034654
"32699",870.114822145845
"32700",870.113094041164
"32701",870.111365720561
"32702",870.109637184044
"32703",870.107908431622
"32704",870.106179463244
"32705",870.104450278928
"32706",870.102720878627
"32707",870.100991262281
"32708",870.099261429991
"32709",870.097531381635
"32710",870.095801117238
"32711",870.094070636729
"32712",870.09233994016
"32713",870.090609027427
"32714",870.088877898636
"32715",870.087146553615
"32716",870.085414992504
"32717",870.083683215221
"32718",870.081951221676
"32719",870.08021901193
"32720",870.078486585921
"32721",870.076753943722
"32722",870.075021085194
"32723",870.073288010398
"32724",870.071554719265
"32725",870.06982121179
"32726",870.068087487976
"32727",870.066353547783
"32728",870.064619391261
"32729",870.062885018328
"32730",870.061150428913
"32731",870.059415623085
"32732",870.057680600791
"32733",870.055945361977
"32734",870.054209906704
"32735",870.052474234921
"32736",870.050738346612
"32737",870.049002241748
"32738",870.04726592031
"32739",870.045529382304
"32740",870.043792627666
"32741",870.042055656346
"32742",870.040318468496
"32743",870.038581063929
"32744",870.036843442615
"32745",870.03510560467
"32746",870.033367549922
"32747",870.031629278511
"32748",870.0298907904
"32749",870.028152085478
"32750",870.026413163722
"32751",870.02467402515
"32752",870.022934669769
"32753",870.021195097496
"32754",870.019455308437
"32755",870.017715302426
"32756",870.015975079591
"32757",870.014234639752
"32758",870.012493982976
"32759",870.01075310926
"32760",870.009012018573
"32761",870.007270710931
"32762",870.005529186209
"32763",870.003787444427
"32764",870.002045485718
"32765",870.000303309811
"32766",869.998560916894
"32767",869.996818306796
"32768",869.995075479642
"32769",869.993332435281
"32770",869.991589173825
"32771",869.989845695105
"32772",869.988101999214
"32773",869.986358086169
"32774",869.984613955817
"32775",869.982869608198
"32776",869.98112504328
"32777",869.979380261129
"32778",869.977635261685
"32779",869.975890044857
"32780",869.97414461078
"32781",869.97239895925
"32782",869.970653090304
"32783",869.968907004023
"32784",869.967160700225
"32785",869.965414179086
"32786",869.963667440402
"32787",869.961920484309
"32788",869.960173310657
"32789",869.958425919511
"32790",869.956678310855
"32791",869.954930484642
"32792",869.95318244085
"32793",869.951434179453
"32794",869.949685700441
"32795",869.947937003804
"32796",869.946188089556
"32797",869.944438957561
"32798",869.942689607914
"32799",869.940940040635
"32800",869.939190255537
"32801",869.937440252787
"32802",869.93569003222
"32803",869.933939593886
"32804",869.932188937782
"32805",869.930438063833
"32806",869.928686972062
"32807",869.926935662414
"32808",869.925184134885
"32809",869.923432389469
"32810",869.921680426174
"32811",869.919928244942
"32812",869.918175845785
"32813",869.916423228653
"32814",869.914670393527
"32815",869.912917340379
"32816",869.911164069259
"32817",869.909410580071
"32818",869.907656872837
"32819",869.90590294744
"32820",869.904148804106
"32821",869.902394442562
"32822",869.900639862916
"32823",869.89888506508
"32824",869.897130049105
"32825",869.895374814913
"32826",869.893619362486
"32827",869.89186369187
"32828",869.890107803046
"32829",869.888351695932
"32830",869.886595370532
"32831",869.884838826884
"32832",869.883082064832
"32833",869.881325084422
"32834",869.879567885784
"32835",869.877810468615
"32836",869.876052833139
"32837",869.874294979212
"32838",869.872536906845
"32839",869.870778616089
"32840",869.869020106829
"32841",869.867261379101
"32842",869.865502432798
"32843",869.863743268081
"32844",869.861983884711
"32845",869.860224282803
"32846",869.858464462387
"32847",869.856704423291
"32848",869.854944165595
"32849",869.853183689193
"32850",869.851422994221
"32851",869.84966208055
"32852",869.847900948217
"32853",869.846139597171
"32854",869.844378027307
"32855",869.842616238743
"32856",869.840854231362
"32857",869.839092005253
"32858",869.837329560326
"32859",869.835566896552
"32860",869.833804013978
"32861",869.832040912483
"32862",869.830277592116
"32863",869.828514052834
"32864",869.826750294697
"32865",869.824986317532
"32866",869.823222121477
"32867",869.821457706424
"32868",869.819693072338
"32869",869.817928219284
"32870",869.816163147182
"32871",869.814397856044
"32872",869.812632345772
"32873",869.810866616428
"32874",869.809100668018
"32875",869.80733450049
"32876",869.805568113781
"32877",869.803801507857
"32878",869.802034682834
"32879",869.800267638511
"32880",869.798500375007
"32881",869.796732892297
"32882",869.794965190338
"32883",869.793197269052
"32884",869.791429128496
"32885",869.789660768644
"32886",869.78789218942
"32887",869.786123390768
"32888",869.784354372857
"32889",869.782585135488
"32890",869.7808156787
"32891",869.77904600257
"32892",869.777276106915
"32893",869.775505991797
"32894",869.77373565722
"32895",869.771965103096
"32896",869.770194329508
"32897",869.76842333627
"32898",869.766652123518
"32899",869.764880691197
"32900",869.763109039264
"32901",869.761337167798
"32902",869.759565076623
"32903",869.75779276576
"32904",869.756020235234
"32905",869.754247485018
"32906",869.752474515086
"32907",869.750701325451
"32908",869.748927916034
"32909",869.747154286874
"32910",869.74538043786
"32911",869.743606369053
"32912",869.741832080483
"32913",869.740057572025
"32914",869.738282843708
"32915",869.736507895429
"32916",869.734732727395
"32917",869.732957339286
"32918",869.731181731295
"32919",869.729405903345
"32920",869.727629855472
"32921",869.725853587492
"32922",869.724077099532
"32923",869.722300391593
"32924",869.720523463557
"32925",869.71874631545
"32926",869.716968947282
"32927",869.715191358865
"32928",869.71341355044
"32929",869.711635521783
"32930",869.709857273027
"32931",869.708078804043
"32932",869.706300114846
"32933",869.704521205508
"32934",869.702742075796
"32935",869.700962725946
"32936",869.699183155719
"32937",869.697403365226
"32938",869.695623354343
"32939",869.693843123223
"32940",869.692062671642
"32941",869.69028199974
"32942",869.688501107446
"32943",869.686719994727
"32944",869.684938661564
"32945",869.68315710795
"32946",869.681375333861
"32947",869.679593339275
"32948",869.677811124061
"32949",869.676028688512
"32950",869.674246032236
"32951",869.672463155516
"32952",869.670680058138
"32953",869.668896740185
"32954",869.667113201597
"32955",869.665329442432
"32956",869.663545462473
"32957",869.661761261886
"32958",869.659976840583
"32959",869.65819219852
"32960",869.656407335768
"32961",869.654622252256
"32962",869.652836947929
"32963",869.651051422879
"32964",869.649265676906
"32965",869.647479710203
"32966",869.645693522554
"32967",869.643907114086
"32968",869.642120484726
"32969",869.640333634334
"32970",869.638546563111
"32971",869.636759270893
"32972",869.63497175771
"32973",869.633184023578
"32974",869.631396068462
"32975",869.629607892233
"32976",869.627819494967
"32977",869.626030876688
"32978",869.624242037222
"32979",869.622452976723
"32980",869.620663695053
"32981",869.618874192282
"32982",869.617084468342
"32983",869.615294523244
"32984",869.613504356909
"32985",869.61171396936
"32986",869.609923360606
"32987",869.608132530551
"32988",869.606341479153
"32989",869.604550206573
"32990",869.602758712607
"32991",869.600966997354
"32992",869.599175060651
"32993",869.597382902683
"32994",869.595590523251
"32995",869.593797922438
"32996",869.592005100209
"32997",869.590212056464
"32998",869.58841879128
"32999",869.586625304631
"33000",869.58483159641
"33001",869.58303766672
"33002",869.58124351544
"33003",869.579449142662
"33004",869.577654548228
"33005",869.575859732241
"33006",869.574064694598
"33007",869.572269435292
"33008",869.570473954335
"33009",869.568678251724
"33010",869.56688232739
"33011",869.565086181268
"33012",869.563289813526
"33013",869.561493223941
"33014",869.559696412645
"33015",869.557899379493
"33016",869.556102124548
"33017",869.554304647777
"33018",869.552506949131
"33019",869.550709028599
"33020",869.548910886157
"33021",869.547112521802
"33022",869.545313935577
"33023",869.543515127344
"33024",869.541716097197
"33025",869.539916844991
"33026",869.53811737082
"33027",869.53631767457
"33028",869.534517756307
"33029",869.532717616013
"33030",869.530917253531
"33031",869.529116669014
"33032",869.527315862345
"33033",869.525514833499
"33034",869.523713582593
"33035",869.521912109383
"33036",869.520110414044
"33037",869.518308496444
"33038",869.516506356667
"33039",869.514703994526
"33040",869.51290141025
"33041",869.511098603489
"33042",869.50929557451
"33043",869.507492323149
"33044",869.505688849478
"33045",869.503885153435
"33046",869.502081234962
"33047",869.500277094113
"33048",869.498472730825
"33049",869.496668144985
"33050",869.494863336809
"33051",869.49305830603
"33052",869.491253052787
"33053",869.489447576952
"33054",869.487641878649
"33055",869.485835957692
"33056",869.484029814227
"33057",869.482223448093
"33058",869.480416859381
"33059",869.478610047976
"33060",869.476803013881
"33061",869.474995757137
"33062",869.473188277701
"33063",869.471380575468
"33064",869.469572650586
"33065",869.467764502888
"33066",869.465956132378
"33067",869.464147539098
"33068",869.462338723024
"33069",869.460529684054
"33070",869.458720422214
"33071",869.456910937519
"33072",869.455101229929
"33073",869.45329129939
"33074",869.451481145881
"33075",869.449670769474
"33076",869.447860170088
"33077",869.446049347654
"33078",869.444238302279
"33079",869.442427033775
"33080",869.440615542275
"33081",869.438803827667
"33082",869.436991890012
"33083",869.43517972917
"33084",869.433367345229
"33085",869.431554738126
"33086",869.429741907815
"33087",869.427928854396
"33088",869.426115577697
"33089",869.4243020778
"33090",869.422488354615
"33091",869.420674408216
"33092",869.418860238456
"33093",869.417045845353
"33094",869.415231229028
"33095",869.413416389336
"33096",869.411601326174
"33097",869.40978603976
"33098",869.407970529858
"33099",869.406154796523
"33100",869.404338839754
"33101",869.402522659536
"33102",869.400706255746
"33103",869.3988896286
"33104",869.397072777834
"33105",869.395255703471
"33106",869.393438405671
"33107",869.391620884197
"33108",869.389803139229
"33109",869.387985170537
"33110",869.386166978207
"33111",869.384348562213
"33112",869.382529922475
"33113",869.380711059219
"33114",869.378891972076
"33115",869.377072661267
"33116",869.375253126664
"33117",869.373433368321
"33118",869.371613386121
"33119",869.369793180206
"33120",869.367972750367
"33121",869.36615209668
"33122",869.364331219118
"33123",869.362510117675
"33124",869.360688792291
"33125",869.358867243
"33126",869.357045469704
"33127",869.355223472512
"33128",869.353401251196
"33129",869.351578806005
"33130",869.349756136671
"33131",869.347933243339
"33132",869.346110125922
"33133",869.344286784384
"33134",869.342463218775
"33135",869.340639428993
"33136",869.33881541509
"33137",869.33699117704
"33138",869.335166714777
"33139",869.33334202833
"33140",869.331517117548
"33141",869.329691982641
"33142",869.327866623356
"33143",869.326041039811
"33144",869.324215232019
"33145",869.322389199837
"33146",869.320562943349
"33147",869.31873646241
"33148",869.316909757168
"33149",869.315082827469
"33150",869.313255673421
"33151",869.311428294837
"33152",869.30960069177
"33153",869.307772864311
"33154",869.305944812263
"33155",869.304116535695
"33156",869.302288034633
"33157",869.300459308974
"33158",869.298630358741
"33159",869.296801183908
"33160",869.294971784418
"33161",869.293142160325
"33162",869.291312311528
"33163",869.289482238044
"33164",869.287651939946
"33165",869.285821416968
"33166",869.283990669362
"33167",869.282159697017
"33168",869.280328499845
"33169",869.278497077867
"33170",869.276665431118
"33171",869.274833559419
"33172",869.273001462913
"33173",869.271169141508
"33174",869.269336595299
"33175",869.267503824005
"33176",869.265670827916
"33177",869.263837606735
"33178",869.262004160658
"33179",869.260170489635
"33180",869.258336593505
"33181",869.256502472374
"33182",869.254668126174
"33183",869.252833554882
"33184",869.250998758445
"33185",869.249163736956
"33186",869.247328490365
"33187",869.245493018518
"33188",869.243657321589
"33189",869.241821399391
"33190",869.239985252053
"33191",869.238148879428
"33192",869.23631228154
"33193",869.234475458363
"33194",869.2326384099
"33195",869.230801136111
"33196",869.228963637023
"33197",869.227125912525
"33198",869.225287962694
"33199",869.223449787487
"33200",869.221611386835
"33201",869.219772760714
"33202",869.217933909217
"33203",869.216094832205
"33204",869.214255529689
"33205",869.212416001646
"33206",869.210576248102
"33207",869.208736268958
"33208",869.206896064293
"33209",869.205055633987
"33210",869.20321497808
"33211",869.201374096619
"33212",869.199532989414
"33213",869.197691656539
"33214",869.195850098002
"33215",869.1940083137
"33216",869.192166303733
"33217",869.190324067999
"33218",869.18848160648
"33219",869.186638919122
"33220",869.184796006033
"33221",869.182952867045
"33222",869.181109502248
"33223",869.17926591159
"33224",869.177422094999
"33225",869.175578052486
"33226",869.17373378401
"33227",869.17188928966
"33228",869.170044569298
"33229",869.168199622977
"33230",869.166354450694
"33231",869.164509052258
"33232",869.162663427824
"33233",869.160817577331
"33234",869.158971500713
"33235",869.15712519806
"33236",869.155278669147
"33237",869.153431914238
"33238",869.151584933034
"33239",869.149737725661
"33240",869.147890292138
"33241",869.14604263233
"33242",869.144194746293
"33243",869.142346633981
"33244",869.140498295395
"33245",869.138649730416
"33246",869.136800939191
"33247",869.134951921587
"33248",869.133102677595
"33249",869.131253207318
"33250",869.12940351051
"33251",869.127553587339
"33252",869.125703437689
"33253",869.123853061541
"33254",869.122002458947
"33255",869.120151629808
"33256",869.118300574181
"33257",869.116449291915
"33258",869.114597783163
"33259",869.112746047825
"33260",869.110894085802
"33261",869.109041897257
"33262",869.107189481991
"33263",869.105336840007
"33264",869.103483971402
"33265",869.101630876143
"33266",869.099777554014
"33267",869.097924005171
"33268",869.096070229578
"33269",869.09421622721
"33270",869.092361998043
"33271",869.09050754208
"33272",869.088652859215
"33273",869.086797949499
"33274",869.084942812821
"33275",869.083087449278
"33276",869.081231858747
"33277",869.079376041402
"33278",869.07751999694
"33279",869.075663725602
"33280",869.073807227146
"33281",869.071950501794
"33282",869.070093549273
"33283",869.068236369743
"33284",869.066378963091
"33285",869.064521329296
"33286",869.062663468434
"33287",869.060805380382
"33288",869.058947065167
"33289",869.057088522777
"33290",869.05522975312
"33291",869.053370756293
"33292",869.051511532188
"33293",869.049652080836
"33294",869.047792402153
"33295",869.045932496163
"33296",869.044072362881
"33297",869.0422120022
"33298",869.040351414129
"33299",869.03849059871
"33300",869.036629555839
"33301",869.034768285592
"33302",869.032906787866
"33303",869.031045062689
"33304",869.029183109938
"33305",869.027320929705
"33306",869.025458521927
"33307",869.023595886602
"33308",869.021733023734
"33309",869.019869933223
"33310",869.018006615213
"33311",869.016143069451
"33312",869.014279296098
"33313",869.012415295019
"33314",869.010551066274
"33315",869.008686609785
"33316",869.006821925622
"33317",869.004957013602
"33318",869.003091873855
"33319",869.001226506329
"33320",868.999360910986
"33321",868.997495087744
"33322",868.99562903679
"33323",868.993762757808
"33324",868.991896251017
"33325",868.99002951624
"33326",868.98816255359
"33327",868.986295362918
"33328",868.984427944331
"33329",868.982560297664
"33330",868.980692423056
"33331",868.978824320395
"33332",868.976955989677
"33333",868.975087430839
"33334",868.973218643956
"33335",868.971349628885
"33336",868.969480385717
"33337",868.967610914365
"33338",868.965741214902
"33339",868.963871287099
"33340",868.96200113123
"33341",868.960130747044
"33342",868.958260134627
"33343",868.956389293843
"33344",868.954518224866
"33345",868.952646927507
"33346",868.950775401815
"33347",868.948903647713
"33348",868.947031665326
"33349",868.945159454406
"33350",868.943287015155
"33351",868.941414347466
"33352",868.93954145131
"33353",868.937668326595
"33354",868.935794973468
"33355",868.933921391735
"33356",868.932047581507
"33357",868.930173542781
"33358",868.928299275321
"33359",868.926424779326
"33360",868.924550054669
"33361",868.922675101404
"33362",868.920799919464
"33363",868.918924508892
"33364",868.917048869494
"33365",868.915173001416
"33366",868.913296904667
"33367",868.911420579017
"33368",868.909544024661
"33369",868.907667241432
"33370",868.905790229494
"33371",868.903912988581
"33372",868.902035518775
"33373",868.900157820213
"33374",868.898279892664
"33375",868.896401736236
"33376",868.894523350777
"33377",868.892644736314
"33378",868.890765892944
"33379",868.888886820488
"33380",868.887007519096
"33381",868.885127988558
"33382",868.883248228968
"33383",868.881368240303
"33384",868.879488022558
"33385",868.877607575655
"33386",868.87572689958
"33387",868.873845994323
"33388",868.87196485982
"33389",868.870083496185
"33390",868.868201903278
"33391",868.866320081069
"33392",868.864438029663
"33393",868.862555748906
"33394",868.860673238825
"33395",868.858790499477
"33396",868.856907530686
"33397",868.855024332468
"33398",868.853140904939
"33399",868.85125724799
"33400",868.84937336155
"33401",868.847489245652
"33402",868.845604900275
"33403",868.843720325408
"33404",868.84183552106
"33405",868.839950487169
"33406",868.838065223619
"33407",868.836179730557
"33408",868.834294007862
"33409",868.832408055544
"33410",868.830521873515
"33411",868.828635461906
"33412",868.826748820571
"33413",868.824861949604
"33414",868.822974848801
"33415",868.821087518326
"33416",868.819199958009
"33417",868.817312168019
"33418",868.815424148069
"33419",868.813535898372
"33420",868.811647418789
"33421",868.809758709345
"33422",868.807869769938
"33423",868.805980600748
"33424",868.80409120161
"33425",868.802201572491
"33426",868.800311713311
"33427",868.798421624291
"33428",868.796531305072
"33429",868.794640755983
"33430",868.792749976707
"33431",868.790858967449
"33432",868.788967728039
"33433",868.787076258528
"33434",868.785184558868
"33435",868.783292629079
"33436",868.781400469137
"33437",868.7795080789
"33438",868.777615458481
"33439",868.775722607845
"33440",868.773829526868
"33441",868.77193621565
"33442",868.77004267419
"33443",868.768148902407
"33444",868.766254900181
"33445",868.764360667726
"33446",868.762466204719
"33447",868.760571511395
